,fail_mean,all_mean,lessfails_mean,fail_count,all_count,lessfails_count,fail_std,all_std,lessfails_std,fail_median,all_median,lessfails_median
L0_S21_F507,0.0555683895945549,0.057062264531850815,0.057070303708314896,461.0,81368.0,80907.0,0.04771900177001953,0.05759555473923683,0.057647135108709335,0.05299999937415123,0.05299999937415123,0.05299999937415123
L0_S21_F512,0.1569717675447464,0.16508637368679047,0.1651325821876526,461.0,81368.0,80907.0,0.10117055475711823,0.10131736099720001,0.10131603479385376,0.14800000190734863,0.16099999845027924,0.16200000047683716
L0_S21_F517,0.024548830464482307,0.0238298699259758,0.023825768381357193,461.0,81368.0,80907.0,0.019089385867118835,0.020337136462330818,0.020343078300356865,0.019999999552965164,0.019999999552965164,0.019999999552965164
L0_S21_F522,0.11176351457834244,0.11786935478448868,0.11790427565574646,461.0,81368.0,80907.0,0.08123920857906342,0.08372947573661804,0.08374347537755966,0.0989999994635582,0.10400000214576721,0.10400000214576721
L0_S21_F527,0.03502602130174637,0.033767666667699814,0.03376051411032677,461.0,81368.0,80907.0,0.028986183926463127,0.029445428401231766,0.029448840767145157,0.029999999329447746,0.026000000536441803,0.026000000536441803
L0_S21_F532,0.008741865865886211,0.00874131079763174,0.00874132290482521,461.0,81368.0,80907.0,0.005916498135775328,0.007285640574991703,0.007292757276445627,0.00800000037997961,0.00800000037997961,0.00800000037997961
L0_S21_F537,0.003403471317142248,0.0033946845214813948,0.003394615137949586,461.0,81368.0,80907.0,0.002707859268411994,0.01169884018599987,0.01173047348856926,0.003000000026077032,0.003000000026077032,0.003000000026077032
L0_S22_F546,0.04750002175569534,0.0604475736618042,0.06051674112677574,428.0,80591.0,80163.0,0.05069372430443764,0.06625426560640335,0.06632077693939209,0.032999999821186066,0.03500000014901161,0.03500000014901161
L0_S22_F551,0.06719859689474106,0.06449878215789795,0.06448438763618469,428.0,80599.0,80171.0,0.052114687860012054,0.058375034481287,0.05840585380792618,0.05999999865889549,0.04800000041723251,0.04800000041723251
L0_S22_F556,0.04158176854252815,0.050325699150562286,0.050372399389743805,428.0,80595.0,80167.0,0.04371839016675949,0.05479084327816963,0.05484376102685928,0.026000000536441803,0.028999999165534973,0.028999999165534973
L0_S22_F561,0.04387849569320679,0.05155543237924576,0.05159647390246391,428.0,80599.0,80171.0,0.048194337636232376,0.07155971974134445,0.0716601312160492,0.03200000151991844,0.032999999821186066,0.032999999821186066
L0_S22_F566,0.02772192284464836,0.02700529620051384,0.027001244947314262,428.0,80591.0,80163.0,0.017515720799565315,0.02344002202153206,0.023467697203159332,0.02800000086426735,0.02800000086426735,0.02800000086426735
L0_S22_F571,0.027380844578146935,0.026271061971783638,0.02626514621078968,428.0,80591.0,80163.0,0.017389394342899323,0.023388592526316643,0.023416968062520027,0.026000000536441803,0.023000000044703484,0.023000000044703484
L0_S22_F576,0.047771017998456955,0.049736324697732925,0.04974682629108429,428.0,80591.0,80163.0,0.037515074014663696,0.04017285630106926,0.04018766060471535,0.04100000113248825,0.041999999433755875,0.041999999433755875
L0_S22_F581,0.03767530992627144,0.039671652019023895,0.03968235105276108,428.0,80591.0,80163.0,0.0672815591096878,0.07179076969623566,0.07181693613529205,0.019999999552965164,0.019999999552965164,0.019999999552965164
L0_S22_F586,0.17489007115364075,0.1835838258266449,0.18363024294376373,428.0,80591.0,80163.0,0.09570234268903732,0.10158101469278336,0.10161175578832626,0.17399999499320984,0.18799999356269836,0.18799999356269836
L0_S22_F591,0.030137883499264717,0.03197329863905907,0.03198312595486641,428.0,80591.0,80163.0,0.025125958025455475,0.028696006163954735,0.028716670349240303,0.023000000044703484,0.027000000700354576,0.027000000700354576
L0_S22_F596,0.12314717471599579,0.12849017977714539,0.1285187304019928,428.0,80591.0,80163.0,0.08072715997695923,0.08135239034891129,0.08135509490966797,0.11699999868869781,0.12300000339746475,0.12300000339746475
L0_S22_F601,0.0440584197640419,0.04644644260406494,0.04645918309688568,428.0,80591.0,80163.0,0.03616505116224289,0.03815271332859993,0.038162533193826675,0.03700000047683716,0.03799999877810478,0.03799999877810478
L0_S22_F606,0.010724306106567383,0.010448690503835678,0.01044721994549036,428.0,80591.0,80163.0,0.007163770031183958,0.010766980238258839,0.01078275591135025,0.009999999776482582,0.008999999612569809,0.008999999612569809
L0_S22_F611,0.0020397163461893797,0.0021741818636655807,0.002174883149564266,428.0,80591.0,80163.0,0.0018543752375990152,0.01774662733078003,0.01779341883957386,0.0020000000949949026,0.0010000000474974513,0.0010000000474974513
L0_S23_F619,0.035235002636909485,0.035555399954319,0.03555716574192047,434.0,80290.0,79856.0,0.028345365077257156,0.027574149891734123,0.027570094913244247,0.029999999329447746,0.03099999949336052,0.03099999949336052
L0_S23_F623,0.10441473871469498,0.10573597997426987,0.10574328899383545,434.0,80290.0,79856.0,0.07935024797916412,0.07707531750202179,0.07706204801797867,0.09449999779462814,0.09799999743700027,0.09799999743700027
L0_S23_F627,0.025997696444392204,0.025652319192886353,0.025650477036833763,434.0,80290.0,79856.0,0.02260039933025837,0.021251443773508072,0.02124420925974846,0.02199999988079071,0.02199999988079071,0.02199999988079071
L0_S23_F631,0.036576032638549805,0.037154924124479294,0.03715813159942627,434.0,80290.0,79856.0,0.03635226935148239,0.042800646275281906,0.04283253103494644,0.028999999165534973,0.029999999329447746,0.029999999329447746
L0_S23_F635,0.12134558707475662,0.12513650953769684,0.12515686452388763,434.0,80290.0,79856.0,0.07717588543891907,0.08082915842533112,0.08083917200565338,0.12399999797344208,0.12399999797344208,0.12399999797344208
L0_S23_F639,0.11642397940158844,0.12196406722068787,0.12199421226978302,434.0,80290.0,79856.0,0.08009850978851318,0.08034944534301758,0.08034279197454453,0.1080000028014183,0.1120000034570694,0.1120000034570694
L0_S23_F643,0.056205056607723236,0.0652942955493927,0.06534372270107269,434.0,80290.0,79856.0,0.05384300276637077,0.06500588357448578,0.0650610476732254,0.04399999976158142,0.04699999839067459,0.04699999839067459
L0_S23_F647,0.016041476279497147,0.0165160670876503,0.016518857330083847,434.0,80290.0,79856.0,0.026628712192177773,0.032924965023994446,0.03295828774571419,0.007000000216066837,0.007000000216066837,0.007000000216066837
L0_S23_F651,0.16484558582305908,0.1646392047405243,0.16463805735111237,434.0,80290.0,79856.0,0.10321296006441116,0.1049051433801651,0.10491498559713364,0.15850000083446503,0.15399999916553497,0.15399999916553497
L0_S23_F655,0.023082928732037544,0.02839605137705803,0.028424959629774094,434.0,80290.0,79856.0,0.017349595203995705,0.05555202439427376,0.05568566918373108,0.01899999938905239,0.020999999716877937,0.020999999716877937
L0_S23_F659,0.14369814097881317,0.14320191740989685,0.1431991159915924,434.0,80290.0,79856.0,0.09000582993030548,0.09146896004676819,0.09147585183382034,0.13600000739097595,0.13300000131130219,0.13300000131130219
L0_S23_F663,0.05230642855167389,0.061690397560596466,0.06174146384000778,434.0,80290.0,79856.0,0.05095037445425987,0.06352390348911285,0.06358105689287186,0.04050000011920929,0.04399999976158142,0.04399999976158142
L0_S23_F667,0.11621425300836563,0.121778704226017,0.12180902808904648,434.0,80290.0,79856.0,0.07806484401226044,0.08107469230890274,0.08108725398778915,0.11400000005960464,0.10999999940395355,0.10999999940395355
L0_S23_F671,0.12191705405712128,0.11203021556138992,0.11197653412818909,434.0,80290.0,79856.0,0.08746963739395142,0.08779040724039078,0.08778995275497437,0.10199999809265137,0.09099999815225601,0.09099999815225601
L1_S24_F679,0.04349232092499733,0.03561485558748245,0.03557165339589119,130.0,23862.0,23732.0,0.046654801815748215,0.03683391585946083,0.0367700532078743,0.032999999821186066,0.02500000037252903,0.02500000037252903
L1_S24_F683,0.0851692259311676,0.0860975831747055,0.08610260486602783,130.0,23862.0,23732.0,0.060690876096487045,0.0652180090546608,0.06524404138326645,0.08100000023841858,0.07400000095367432,0.07400000095367432
L1_S24_F687,0.06421535462141037,0.06464061141014099,0.06464294344186783,130.0,23862.0,23732.0,0.044727589935064316,0.04888810217380524,0.048910729587078094,0.05650000274181366,0.054999999701976776,0.054999999701976776
L1_S24_F691,0.06319232285022736,0.05994429066777229,0.05992652475833893,130.0,23862.0,23732.0,0.04890809580683708,0.051810018718242645,0.05182564631104469,0.06400000303983688,0.04600000008940697,0.04600000008940697
L1_S24_F700,0.04756152629852295,0.05322221666574478,0.05325327813625336,130.0,23826.0,23696.0,0.03529300540685654,0.041271645575761795,0.041301339864730835,0.035999998450279236,0.04500000178813934,0.04500000178813934
L1_S24_F719,0.0918571874499321,0.11020086705684662,0.11029908061027527,126.0,23637.0,23511.0,0.03129413723945618,0.04659983888268471,0.04664624109864235,0.08100000023841858,0.08100000023841858,0.08100000023841858
L1_S24_F728,0.0625000149011612,0.06388027220964432,0.06388787180185318,130.0,23826.0,23696.0,0.051018498837947845,0.05322394520044327,0.0532367117702961,0.04649999737739563,0.050999999046325684,0.050999999046325684
L1_S24_F733,0.047676920890808105,0.0423111766576767,0.04228175804018974,130.0,23826.0,23696.0,0.04855737090110779,0.047186776995658875,0.047176919877529144,0.039000000804662704,0.03200000151991844,0.03200000151991844
L1_S24_F746,0.19663506746292114,0.22644513845443726,0.22660495340824127,126.0,23637.0,23511.0,0.07080843299627304,0.08988978713750839,0.08996041864156723,0.16599999368190765,0.16599999368190765,0.16599999368190765
L1_S24_F751,0.0,0.0002115327661158517,0.0002126664185198024,126.0,23637.0,23511.0,0.0,0.01454195100814104,0.014580853283405304,0.0,0.0,0.0
L1_S24_F756,0.04771427810192108,0.047636885195970535,0.04763644188642502,126.0,23637.0,23511.0,0.04243449121713638,0.03173162043094635,0.03166596591472626,0.03500000014901161,0.03500000014901161,0.03500000014901161
L1_S24_F761,0.0,0.0002115327661158517,0.0002126664185198024,126.0,23637.0,23511.0,0.0,0.01454195100814104,0.014580853283405304,0.0,0.0,0.0
L1_S24_F766,0.37441301345825195,0.4309982657432556,0.43130093812942505,126.0,23637.0,23511.0,0.13501301407814026,0.17059873044490814,0.17072461545467377,0.3160000145435333,0.3160000145435333,0.3160000145435333
L1_S24_F775,0.36282530426979065,0.4178959131240845,0.4181920886039734,126.0,23637.0,23511.0,0.13134419918060303,0.16594372689723969,0.16605909168720245,0.3059999942779541,0.3059999942779541,0.3059999942779541
L1_S24_F780,0.37441301345825195,0.4310946464538574,0.43139785528182983,126.0,23637.0,23511.0,0.13501301407814026,0.17060934007167816,0.1707156002521515,0.3160000145435333,0.3160000145435333,0.3160000145435333
L1_S24_F785,0.37441301345825195,0.4310946762561798,0.4313978850841522,126.0,23637.0,23511.0,0.13501301407814026,0.17060941457748413,0.17071565985679626,0.3160000145435333,0.3160000145435333,0.3160000145435333
L1_S24_F790,0.02631749026477337,0.02556527592241764,0.02556128427386284,126.0,23637.0,23511.0,0.02589878998696804,0.021936865523457527,0.021914394572377205,0.01899999938905239,0.01899999938905239,0.01899999938905239
L1_S24_F795,0.07706349343061447,0.09104505926370621,0.09112031757831573,126.0,23637.0,23511.0,0.025137605145573616,0.038143932819366455,0.03819072246551514,0.06700000166893005,0.06700000166893005,0.06700000166893005
L1_S24_F800,0.08801537752151489,0.074133962392807,0.07405786216259003,130.0,23841.0,23711.0,0.07392768561840057,0.05986666679382324,0.05977435037493706,0.07500000298023224,0.061000000685453415,0.05999999865889549
L1_S24_F802,0.11833076179027557,0.11637032777070999,0.11635957658290863,130.0,23841.0,23711.0,0.08155098557472229,0.07474857568740845,0.07471062988042831,0.12700000405311584,0.10999999940395355,0.10999999940395355
L1_S24_F806,0.12793032824993134,0.1274501532316208,0.12744763493537903,129.0,23836.0,23707.0,0.0887095034122467,0.08372556418180466,0.08369987457990646,0.13300000131130219,0.10499999672174454,0.10499999672174454
L1_S24_F808,0.12472864240407944,0.12433669716119766,0.12433461099863052,129.0,23836.0,23707.0,0.08782046288251877,0.08124140650033951,0.08120595663785934,0.11599999666213989,0.11500000208616257,0.11500000208616257
L1_S24_F810,0.14862790703773499,0.16241173446178436,0.16248683631420135,129.0,23836.0,23707.0,0.13237720727920532,0.13254177570343018,0.13254311680793762,0.12600000202655792,0.13099999725818634,0.13099999725818634
L1_S24_F812,0.1278461515903473,0.12685859203338623,0.12685315310955048,130.0,23839.0,23709.0,0.08963970094919205,0.08476004749536514,0.08473419398069382,0.12150000035762787,0.11699999868869781,0.11699999868869781
L1_S24_F814,0.07085386663675308,0.0721718892455101,0.07217913120985031,130.0,23839.0,23709.0,0.051211535930633545,0.05290447175502777,0.05291442573070526,0.06300000101327896,0.06300000101327896,0.06300000101327896
L1_S24_F816,0.09484000504016876,0.061024416238069534,0.06081220880150795,75.0,12026.0,11951.0,0.0824037715792656,0.044382769614458084,0.04396487772464752,0.07900000363588333,0.05299999937415123,0.05299999937415123
L1_S24_F829,0.0995066836476326,0.07045358419418335,0.07027124613523483,75.0,12026.0,11951.0,0.0715404525399208,0.053316663950681686,0.053137145936489105,0.07900000363588333,0.05900000035762787,0.05900000035762787
L1_S24_F834,0.007213329430669546,0.008410613983869553,0.008418128825724125,75.0,12026.0,11951.0,0.006125473417341709,0.01041784230619669,0.010438794270157814,0.004999999888241291,0.007000000216066837,0.007000000216066837
L1_S24_F839,0.0552133247256279,0.012862065806984901,0.01259629987180233,75.0,12026.0,11951.0,0.07565091550350189,0.02435133047401905,0.02345033921301365,0.004000000189989805,0.004000000189989805,0.004000000189989805
L1_S24_F844,0.21237340569496155,0.20733876526355743,0.2073071002960205,75.0,12026.0,11951.0,0.1375669687986374,0.12875241041183472,0.12870089709758759,0.2070000022649765,0.1979999989271164,0.1979999989271164
L1_S24_F857,0.10184000432491302,0.0998045802116394,0.09979182481765747,75.0,12026.0,11951.0,0.07107800245285034,0.07101563364267349,0.07101809978485107,0.08399999886751175,0.08699999749660492,0.08699999749660492
L1_S24_F862,0.1048000156879425,0.10117398947477341,0.10115117579698563,75.0,12026.0,11951.0,0.07744518667459488,0.07173456251621246,0.0716998279094696,0.08699999749660492,0.09000000357627869,0.09000000357627869
L1_S24_F867,0.09994666278362274,0.021628573536872864,0.021137090399861336,75.0,12026.0,11951.0,0.12713195383548737,0.02195298857986927,0.0186045803129673,0.032999999821186066,0.01899999938905239,0.01899999938905239
L1_S24_F872,0.26886671781539917,0.2325504571199417,0.23232251405715942,75.0,12026.0,11951.0,0.13962598145008087,0.13512814044952393,0.13507519662380219,0.296999990940094,0.2240000069141388,0.2240000069141388
L1_S24_F877,0.013506666757166386,0.01556255854666233,0.015575453639030457,75.0,12026.0,11951.0,0.011454225517809391,0.013933503068983555,0.013946829363703728,0.009999999776482582,0.013000000268220901,0.013000000268220901
L1_S24_F882,0.016079997643828392,0.01720299758017063,0.017210043966770172,75.0,12026.0,11951.0,0.011611690744757652,0.014848636463284492,0.014866814017295837,0.014999999664723873,0.014000000432133675,0.014000000432133675
L1_S24_F887,0.011906666681170464,0.010243684984743595,0.010233252309262753,75.0,12026.0,11951.0,0.007730551995337009,0.007767076604068279,0.00776648847386241,0.010999999940395355,0.008999999612569809,0.008999999612569809
L1_S24_F892,0.11824001371860504,0.12903957068920135,0.12910735607147217,75.0,12026.0,11951.0,0.07888494431972504,0.08431944996118546,0.08435121923685074,0.10100000351667404,0.11999999731779099,0.11999999731779099
L1_S24_F897,0.030746666714549065,0.0360700860619545,0.03610347956418991,75.0,12026.0,11951.0,0.029078686609864235,0.04866686835885048,0.04876356199383736,0.02199999988079071,0.023000000044703484,0.023000000044703484
L1_S24_F902,0.05510667711496353,0.02574039436876774,0.025556080043315887,75.0,12026.0,11951.0,0.07400576770305634,0.03109622560441494,0.030555732548236847,0.017999999225139618,0.014999999664723873,0.014999999664723873
L1_S24_F907,0.12312281131744385,0.14043347537517548,0.14051726460456848,57.0,11834.0,11777.0,0.09380394965410233,0.09401683509349823,0.09401391446590424,0.08900000154972076,0.12800000607967377,0.1289999932050705
L1_S24_F920,0.023491227999329567,0.024429012089967728,0.024433542042970657,57.0,11834.0,11777.0,0.016961218789219856,0.020246196538209915,0.020261434838175774,0.017999999225139618,0.019999999552965164,0.019999999552965164
